phi_well,state,score,n,rE,rQ
0.1489768305499406,CoCreation,0.3690705866452129,46,0.20306655774185547,-0.5350746155485704
0.1489768305499406,Surprise,0.03514235677299657,91,-0.06841462712451502,0.0018700864214781182
1.6131437547187422,Surprise,0.20701394891706332,27,0.05264494937524471,0.3613829484588819
2.5448863428261608,Surprise,0.2829240629261184,9,-0.4080626364626195,0.15778548938961728
