winner,sharp,phi,dphi,near,deltaC,label
0,0.46801788091825947,0.13836475167766757,-0.7559101902316334,1,0.18196143864137782,P23_co_recon_features_W30
0,0.2618746780269906,-0.7718700668867108,-0.04518629409205771,1,0.26528658409229733,P23_co_recon_features_W30
3,0.04407790763170549,0.047992163493552155,1.2862211310791485,1,0.3162431944096345,P23_co_recon_features_W30
4,1.6907896322556106,1.8005721952715863,0.182627294751158,1,1.9296747508104515,P23_co_recon_features_W30
1,2.510279943855211,0.41324675299586816,-1.668564425184113,1,0.22647698840577507,P23_co_recon_features_W30
2,3.1103397650165294,-1.5365566550966396,-0.7550251575446906,1,1.3663397614998662,P23_co_recon_features_W30
3,1.2006337876229063,-1.096803562093513,0.31856087371470276,1,0.42803020675903697,P23_co_recon_features_W30
3,1.1648647061438016,-0.8994349076672341,0.43345972225714047,1,0.006900947633617371,P23_co_recon_features_W30
3,0.9564326017748579,-0.22988411757923208,0.9039463881023098,1,0.045975722319714335,P23_co_recon_features_W30
4,1.7629617867650098,0.9084578685373854,0.5970594500113932,1,0.026153411189240666,P23_co_recon_features_W30
4,1.4846662728091136,0.9642347824435542,0.43128813805619426,1,0.14516567530933108,P23_co_recon_features_W30
1,6.158800070639489,1.771034144649774,-1.3824034888575705,1,1.8666488493037905,P23_co_recon_features_W30
2,6.34982844043164,-1.800572195271587,-1.5115768324574965,1,1.929674750810455,P23_co_recon_features_W30
3,1.7111832094824484,-1.2521195202652193,0.4181687064140164,1,0.7594308265045424,P23_co_recon_features_W30
3,2.2610759432932386,-0.9642347824435542,0.8229250890090859,1,0.1451656753093318,P23_co_recon_features_W30
4,0.535972729515974,0.3937306577529524,0.4941119782849752,1,0.19747864291609846,P23_co_recon_features_W30
0,0.854590710188734,0.02398917412639626,-0.7344525331889833,1,0.3519084732366828,P23_co_recon_features_W30
3,0.5939916811131338,-1.0751744086250141,0.09373057897640298,1,0.3818796698251125,P23_co_recon_features_W30
4,0.6644462926894414,0.21145033207920222,0.7087822021987302,1,0.0733658981699016,P23_co_recon_features_W30
0,0.17729051222872572,0.3423899957724462,0.22963999349311046,1,0.12119318543864274,P23_co_recon_features_W30
0,0.1264109087266887,0.6707303190654231,-0.4347723761607034,1,0.4810903913985889,P23_co_recon_features_W30
0,0.5461592556555028,-0.5271547565489606,-0.4719719797295361,1,0.3957292696617254,P23_co_recon_features_W30
0,0.32058388516426517,-0.273213640393649,0.2575805161430296,1,0.01840623815116335,P23_co_recon_features_W30
0,1.5086472841977532,-0.011993724262901306,-0.050574878292464515,1,0.36973213084421447,P23_co_recon_features_W30
3,0.08873767220608708,-0.374363396978578,0.3527130283972522,1,0.16870144583166463,P23_co_recon_features_W30
0,0.6451573535749624,0.6934323325316031,-0.26704723577940354,1,0.43265067264254553,P23_co_recon_features_W30
0,0.36739264439180674,-0.9084578685373851,-0.2194232885064554,1,0.02615341118924064,P23_co_recon_features_W30
0,0.7979125369737321,0.2545857555186923,0.03512491717366045,1,0.009272343789658258,P23_co_recon_features_W30
0,0.4383491300237249,-0.8382080341900642,-0.25458575551869234,1,0.12373999908083341,P23_co_recon_features_W30
3,0.36600359763782114,-0.25458575551869245,0.5402122479409895,1,0.009272343789657675,P23_co_recon_features_W30
0,1.2256241515846356,0.242216461691915,-0.45520694199888573,1,0.02765148425744289,P23_co_recon_features_W30
2,1.5270647534511506,-1.164999639516464,-0.5798859326812793,1,0.5735414767419527,P23_co_recon_features_W30
3,1.7029070212241528,-0.9175554036706437,0.633560537389202,1,0.04556499527118876,P23_co_recon_features_W30
4,0.20668356892165507,0.10212143526194013,1.0196768389325839,1,0.23581423030042858,P23_co_recon_features_W30
4,1.1191299516640278,1.0436427253969445,0.20847679486827486,1,0.31459991643461416,P24_co_recon_features_W30
1,3.431622832339598,1.2521195202652193,-1.0039387539202493,1,0.7594308265045414,P24_co_recon_features_W30
2,2.4607808129409072,-0.9642347824435542,-1.0201236140060344,1,0.1451656753093318,P24_co_recon_features_W30
3,1.3410565068414382,-0.7881277077468494,0.5756084580627027,1,0.23059734597361398,P24_co_recon_features_W30
0,1.5955097916646017,0.18698213368185107,-0.252203190163071,1,0.10972241630556194,P24_co_recon_features_W30
2,2.1327728929661247,-1.2925340880729914,-0.6586133260224127,1,0.8456641600003548,P24_co_recon_features_W30
3,1.5385245663220681,-1.1302445183629743,0.42980627364935947,1,0.49938381242221014,P24_co_recon_features_W30
3,1.492520525896305,-0.4329215407742725,0.8674149324731059,1,0.2557111300889757,P24_co_recon_features_W30
4,0.730285248287228,0.6045853465832374,0.4036424688764253,1,0.5107809218152742,P24_co_recon_features_W30
0,1.1986029728394547,0.3743633969785782,-0.23613624715353304,1,0.1687014458316647,P24_co_recon_features_W30
0,0.5923645082318533,0.1323128522761713,-0.7247689028017962,1,0.19095376356749544,P24_co_recon_features_W30
2,0.4376417559601562,-1.0751744086250141,-0.3262947186081035,1,0.3818796698251125,P24_co_recon_features_W30
3,1.522340174148124,-0.5202765849400357,0.8220711056092672,1,0.3855092131304226,P24_co_recon_features_W30
0,0.55934674758092,0.5689678025935203,-0.12177039885499302,1,0.4578579455102425,P24_co_recon_features_W30
0,0.37730574394348515,-0.7638173826500217,-0.3325314933861431,1,0.2824687499049263,P24_co_recon_features_W30
0,0.8150765290667105,-0.09609518417876584,0.17854656538932911,1,0.24476844520573093,P24_co_recon_features_W30
0,0.4553732621174399,-0.4067242518713635,0.1172299679282167,0,0.21678541134023252,P24_co_recon_features_W30
0,0.6996062173148894,0.13836475167766757,0.17336054099924128,0,0.18196143864137782,P24_co_recon_features_W30
0,1.4962329657985332,-0.06000316987288098,-0.06618399868794564,1,0.2983964218697777,P24_co_recon_features_W30
0,1.7438038177398132,0.005996754301776292,-0.49181977776203173,1,0.3786428378611346,P24_co_recon_features_W30
2,0.2948053462895833,-1.0436427253969445,-0.3088985534196415,1,0.31459991643461493,P24_co_recon_features_W30
3,0.6823722015786209,-0.6118003525375068,0.4313798100624183,1,0.5215014697920998,P24_co_recon_features_W30
3,0.5194196437405629,-0.18088310527210785,0.6488130749535759,1,0.11878476872676563,P24_co_recon_features_W30
0,0.5953838557635383,0.6858257973696449,-0.23374287324776988,1,0.4488808816723356,P24_co_recon_features_W30
0,0.8281340295183199,-0.6483688517676476,-0.18753143921907747,1,0.5288034803054541,P24_co_recon_features_W30
4,0.49259689005258195,0.31076291893148994,0.543942846813401,1,0.07419951740991569,P24_co_recon_features_W30
0,0.16640617669376684,0.4395168418591544,0.15414221465365877,1,0.26551087830127595,P24_co_recon_features_W30
1,1.0890861085161774,0.6190473482388075,-0.8265847590102957,1,0.5322695503170605,P24_co_recon_features_W30
2,2.7419089282202616,-1.213652676161437,-0.9040108488901909,1,0.6773533881929299,P24_co_recon_features_W30
3,0.9322364859359458,-1.1889743495415743,0.15259740381202597,1,0.6246967723990587,P24_co_recon_features_W30
3,0.9369298489608142,-0.9084578685373851,0.33777570488610154,1,0.02615341118924064,P24_co_recon_features_W30
3,0.08560969652331823,-0.5134229397693713,0.2605995139879381,1,0.37532559965401646,P24_co_recon_features_W30
0,0.4175620046065075,-0.3872588405615089,0.14484589558778962,1,0.18786237549540993,P24_co_recon_features_W30
0,0.10613462998018036,-0.223731148593792,0.37439437567401834,1,0.05511822332753376,P24_co_recon_features_W30
4,0.198345582195521,0.36152991078652785,0.3754429525713764,1,0.14963257668535537,P24_co_recon_features_W30
0,0.1560186523543327,0.5271547565489608,0.0862640238730088,1,0.3957292696617257,P24_co_recon_features_W30
0,0.31101454199971246,0.5340579585325455,0.013884093076846404,1,0.40598651803100044,P24_co_recon_features_W30
0,0.026860926366502724,0.5549229427026536,0.11890605417708267,1,0.4369891346953693,P24_co_recon_features_W30
1,1.3417018047443006,0.7718700668867108,-0.7790354551825937,1,0.26528658409229794,P24_co_recon_features_W30
0,0.1769151024663378,-1.0031479676625337,-0.1628693750189072,1,0.22819548016418578,P24_co_recon_features_W30
4,0.27803643249371995,0.4461313168488964,0.3398866309642966,1,0.2753391164092545,P24_co_recon_features_W30
0,0.4951455257480488,-0.32337470573394045,-0.650752328642372,1,0.09293897048121408,P24_co_recon_features_W30
2,0.03152268218933696,-0.8553733404358476,-0.3812753884914959,1,0.08711405803178102,P24_co_recon_features_W30
3,1.152167269189386,-1.0859254827169322,0.3065784393719664,1,0.40481944149398774,P24_co_recon_features_W30
0,0.35190334351797514,-0.24221646169191485,0.2655012700071393,1,0.02765148425744275,P24_co_recon_features_W30
0,0.2605692624588576,-0.5549229427026536,0.09711214909918135,1,0.43698913469536926,P24_co_recon_features_W30
0,0.9590683737831004,-0.047992163493552155,0.1532632923517751,1,0.31624319440963394,P24_co_recon_features_W30
0,1.3173603761937602,-0.24839635799910345,-0.11884627278375491,0,0.018468972798277652,P24_co_recon_features_W30
0,0.6537232122584957,-0.28568470906106197,0.11820131686810108,0,0.036936602619147635,P24_co_recon_features_W30
0,0.7846312389375314,-0.011993724262901306,0.2455033433466159,0,0.36973213084421447,P24_co_recon_features_W30
0,0.8834295246617888,0.2053219776321698,0.03900276831937094,0,0.08247182521761628,P24_co_recon_features_W30
0,1.5847190380028462,0.06601181237584057,-0.1476971992519201,0,0.28946837099402606,P24_co_recon_features_W30
0,1.3621189187205154,-0.0900724208716704,-0.033005906187920285,1,0.2537174777354373,P24_co_recon_features_W30
0,0.8875601184272338,0.0,0.20672356330280547,1,0.387553224436683,P24_co_recon_features_W30
4,0.3402527151225431,0.32337470573394056,0.46799115422474186,1,0.09293897048121398,P24_co_recon_features_W30
4,1.7938466538372586,0.9359823084494837,0.5876244758378992,1,0.08488283315200562,P24_co_recon_features_W30
4,1.6109740887571569,1.4986236574097391,0.1264960205460453,1,1.285401401461253,P24_co_recon_features_W30
1,6.164538121241675,1.1889743495415743,-1.8430474935406314,1,0.6246967723990579,P24_co_recon_features_W30
2,6.62944660335913,-2.187471329671524,-1.2846862085848252,1,2.7552088068627576,P24_co_recon_features_W30
3,4.213711212360704,-1.380398067628076,1.3201183491623798,1,1.0331412075660047,P24_co_recon_features_W30
4,1.3583707909059968,0.452765368653236,1.5001271631331727,1,0.2851964430836816,P24_co_recon_features_W30
1,3.08028621663283,1.6198562586382692,-0.6671852025237563,1,1.5440777129841052,P24_co_recon_features_W30
2,2.9377944248736396,-0.8816050363942768,-1.2290321464141667,1,0.031142988478267908,P24_co_recon_features_W30
0,0.08273533018559187,-0.8382080341900642,-0.017975183638183456,1,0.12373999908083341,P24_co_recon_features_W30
3,0.4362898805695473,-0.9175554036706437,0.13462011579827193,1,0.04556499527118876,P24_co_recon_features_W30
3,1.3325530314564487,-0.5689678025935203,0.7154891717200075,1,0.45785794551024245,P24_co_recon_features_W30
4,1.540460475648598,0.5134229397693713,0.8274466426552265,1,0.37532559965401646,P24_co_recon_features_W30
4,2.589983574282265,1.0859254827169327,0.8063512094140496,1,0.4048194414939879,P24_co_recon_features_W30
1,7.065383952862137,2.1261253585974704,-1.3642319558229756,1,2.6243137393362397,P24_co_recon_features_W30
2,3.744991057657179,-1.6425384289290186,-0.8597005533630533,1,1.5924750919785893,P24_co_recon_features_W30
4,1.160612395962878,0.4067242518713638,1.654318508055773,1,0.21678541134023277,P24_co_recon_features_W30
4,3.4851631681151503,1.6660985871825271,0.712523037310431,1,1.6427458506206796,P24_co_recon_features_W30
1,2.882773734169037,1.8317703264922258,-0.6033395899802645,1,1.996242797926327,P24_co_recon_features_W30
0,0.20746048019908891,0.45941940722199814,0.12005012850919372,1,0.2950834674559694,P24_co_recon_features_W30
1,3.3654885350655106,2.0718705835106133,-0.653089453631851,1,2.5085492918217094,P24_co_recon_features_W30
2,0.08192201111568553,-0.8467595000417039,-0.40325434225916046,1,0.10549357343130111,P24_co_recon_features_W30
4,4.1367615165406555,1.2653618989922923,1.323665847656645,1,0.7876863423492497,P24_co_recon_features_W30
1,5.065423003986927,1.8005721952715863,-1.0433240607191072,1,1.9296747508104515,P24_co_recon_features_W30
2,4.160595761221369,-0.8212862224459222,-1.7858031699606798,1,0.1598463912715556,P24_co_recon_features_W30
2,2.0528661521405507,-1.7710341446497735,-0.3992850180961737,1,1.866648849303791,P24_co_recon_features_W30
3,4.456971828783393,-1.6198562586382697,1.259446369706538,1,1.5440777129841072,P24_co_recon_features_W30
4,2.458770705229408,0.7478585947633022,1.292045520540912,1,0.31652031973910366,P24_co_recon_features_W30
4,0.35795842983778514,0.9642347824435542,-0.05343577527545823,1,0.14516567530933108,P24_co_recon_features_W30
0,0.03373470009512258,0.6409870442123857,0.044901052981406564,1,0.544554183758292,P24_co_recon_features_W30
4,0.9341349349384515,1.0540368884063673,0.12030899609094542,1,0.3367781401252564,P24_co_recon_features_W30
4,0.68503254272597,0.8816050363942766,0.15548831083331105,1,0.031142988478269046,P24_co_recon_features_W30
1,5.69971256064802,1.3650135100729894,-1.5699807476847236,1,1.0003148839333116,P24_co_recon_features_W30
3,0.08423920389158646,-2.258356458975171,0.048859348164604355,1,2.9064577580877087,P24_co_recon_features_W30
4,4.491040934374705,1.4627322064021981,1.3131477689580335,1,1.208819128477334,P24_co_recon_features_W30
0,0.7679777252216458,0.36793907894089606,-0.4882441596048145,1,0.15915575589351522,P24_co_recon_features_W30
1,1.3858511800630569,0.48624388719256917,-1.0170188330617118,1,0.33494110947326233,P24_co_recon_features_W30
2,4.0035719569216575,-1.6660985871825276,-0.9180946506985315,1,1.6427458506206816,P24_co_recon_features_W30
3,4.1030113808314095,-1.3499454142044938,1.296414054457356,1,0.9681638006319844,P24_co_recon_features_W30
4,2.0698220330584363,0.9267295217321841,0.7139909417925433,1,0.06513998580662156,P24_co_recon_features_W30
0,1.956099441539521,0.07803646938059283,-0.3173963491626839,1,0.2716013154238171,P24_co_recon_features_W30
0,0.6883561636857584,0.29193682340681637,0.05142331794575758,1,0.046226420565950055,P24_co_recon_features_W30
0,0.7556036936649191,0.180883105272108,0.11416988076660967,1,0.11878476872676583,P24_co_recon_features_W30
0,0.8257080652607863,0.5202765849400357,-0.19616671867565502,1,0.3855092131304226,P24_co_recon_features_W30
0,1.2045047311178214,-0.21145033207920205,-0.05024485116992933,1,0.07336589816990145,P24_co_recon_features_W30
4,0.05168759323887817,0.41978688260017705,0.26425642023521595,1,0.23619475906903592,P24_co_recon_features_W30
0,1.3382515510197301,0.31706250839122985,-0.24891167599038494,1,0.08355987711931886,P24_co_recon_features_W30
0,0.6150167152284718,-0.07803646938059283,0.26915541602230886,1,0.27160131542381655,P24_co_recon_features_W30
1,0.5620128435061631,0.8553733404358476,-0.48800020951288725,1,0.08711405803178171,P24_co_recon_features_W30
2,2.2244316007607026,-1.0540368884063673,-0.8774041240515409,1,0.3367781401252573,P24_co_recon_features_W30
3,1.4480541057382694,-0.8994349076672341,0.5450124826680118,1,0.006900947633617371,P24_co_recon_features_W30
0,0.3024815788819209,0.03598807692965627,0.42872277189292385,1,0.33407968501572527,P24_co_recon_features_W30
0,0.9530077815901636,-0.04198936388138645,0.15957374112566766,1,0.32516256351970546,P24_co_recon_features_W30
0,1.102956262908249,0.3551355591809916,-0.17911482227738093,1,0.1401314129160754,P24_co_recon_features_W30
0,0.6144292128222181,-0.4002190084361483,0.05882678090563781,1,0.20711947692656965,P24_co_recon_features_W30
4,0.5074352211812341,0.4727891209922672,0.4165702746052104,1,0.3149491001136642,P24_co_recon_features_W30
0,0.5260050814091959,0.4329215407742725,-0.5068879130609854,1,0.2557111300889756,P24_co_recon_features_W30
0,0.5953379626967967,-0.5409867051297036,-0.44617047399813525,1,0.416281722329501,P24_co_recon_features_W30
3,0.23526786484376028,-0.45941940722199803,0.3548458383213655,1,0.2950834674559693,P24_co_recon_features_W30
0,0.4546302089353669,0.1687049715130275,0.2537057853577751,1,0.1368798705270863,P24_co_recon_features_W30
0,1.6470417500683125,0.047992163493552155,-0.4866506759366639,1,0.3162431944096345,P24_co_recon_features_W30
3,0.6412163313033665,-0.8045963803603002,0.2891674195808065,1,0.19545782538133993,P24_co_recon_features_W30
4,0.6501928039239537,0.6263270026551652,0.35123747254918014,1,0.5430861573884787,P24_co_recon_features_W30
0,0.7546038225224463,-0.10212143526194,0.19842930333317038,1,0.23581423030042825,P24_co_recon_features_W30
4,1.171572512050824,1.023185609321506,0.2479260465074462,1,0.2709501780213139,P24_co_recon_features_W30
1,1.282062265406374,0.3937306577529524,-1.0599945857075095,1,0.19747864291609846,P24_co_recon_features_W30
2,1.2098330166875857,-1.096803562093513,-0.5397782275612987,1,0.42803020675903697,P24_co_recon_features_W30
0,0.48706317755024836,-0.6858257973696449,-0.07765797908585315,1,0.44888088167233503,P24_co_recon_features_W30
3,1.3598677045205712,-1.2521195202652193,0.279780001152599,1,0.7594308265045424,P24_co_recon_features_W30
0,0.37816423779716635,-0.12626579506444688,0.3309354077081132,1,0.19993889363776746,P24_co_recon_features_W30
0,0.4331569432879788,-0.5902487048489929,0.006040250371509258,1,0.4894785616352965,P24_co_recon_features_W30
3,0.0024330020124484486,-0.11418529432142836,0.48875377270525083,1,0.21788892564335058,P24_co_recon_features_W30
0,0.8025724888387317,0.3872588405615087,-0.07640441554176211,1,0.1878623754954095,P24_co_recon_features_W30
0,1.1453343736675572,-0.2669941254049526,-0.06323695960038073,1,0.009164858552654365,P24_co_recon_features_W30
4,0.15368643482441974,0.26078492136074727,0.4393972389712297,1,6.120034122858442e-05,P24_co_recon_features_W30
0,0.30819220841104694,0.6118003525375068,-0.04907976716910077,1,0.5215014697920999,P24_co_recon_features_W30
1,0.23069818923026397,0.16262538702254573,-0.9385811257648997,1,0.14591333184679706,P24_co_recon_features_W30
2,1.3400762051616466,-1.2653618989922926,-0.44344807593672647,1,0.7876863423492512,P24_co_recon_features_W30
3,1.056849458687171,-0.7242707648509072,0.5053880717368,1,0.36685012192708755,P24_co_recon_features_W30
0,0.5045551089624052,-0.25458575551869245,0.1972854753992174,1,0.009272343789657675,P24_co_recon_features_W30
0,0.4126819125651827,-0.32969981405247245,0.18438552492006033,1,0.10233724785163215,P24_co_recon_features_W30
0,0.5979365984204013,0.11418529432142822,0.237060768550926,1,0.21788892564335133,P24_co_recon_features_W30
0,1.3844662112809556,0.14442172304937956,-0.1262750229995479,0,0.17296157743595858,P24_co_recon_features_W30
0,1.404359972178514,-0.13836475167766757,-0.0812064243231988,0,0.18196143864137732,P24_co_recon_features_W30
0,0.2629319618052745,-0.01799112559701804,0.4470893392679132,0,0.3608207828638806,P24_co_recon_features_W30
0,0.3394323077993925,0.7558139268581588,-0.18140603875539218,1,0.2995458760467035,P24_co_recon_features_W30
0,0.09387651618526505,-0.3808032031078024,-0.7246231296948811,1,0.17827014903265836,P24_co_recon_features_W30
3,1.2168502244695623,-0.6934323325316033,0.5885691247146283,1,0.4326506726425445,P24_co_recon_features_W30
4,1.8076658048032404,0.7963350463214542,0.7088515486912552,1,0.2130851912529883,P24_co_recon_features_W30
4,1.3958999884817198,0.7242707648509072,0.5911953616363598,1,0.36685012192708816,P24_co_recon_features_W30
1,2.9548110794107565,1.9787257695941738,-0.5951823073090001,1,2.3098044273444747,P24_co_recon_features_W30
2,2.2147144061168453,-0.466093849767093,-1.978725769594174,1,0.3050008094480319,P24_co_recon_features_W30
3,3.5545817555756694,-1.9787257695941742,0.6694441550521671,1,2.3098044273444773,P24_co_recon_features_W30
4,0.9460320491072147,0.8727944603372413,0.2750469128901477,1,0.049942282510814257,P24_co_recon_features_W30
3,2.402563487912294,-1.4286319438138788,0.5751558626364884,1,1.1360587483574758,P24_co_recon_features_W30
1,1.0202217479070563,2.023106185610218,-0.25464978351947487,1,2.404499766737871,P24_co_recon_features_W30
2,6.70723609115095,-1.9379315108528286,-1.5081924345962474,1,2.2227609400680786,P24_co_recon_features_W30
3,1.9488414286419884,-0.9932786835822768,0.6809495698309236,1,0.20713720064711427,P24_co_recon_features_W30
3,0.5899862581078155,-0.5760323711909815,0.41836343803896053,1,0.46835496340110677,P24_co_recon_features_W30
0,0.46732189847922867,-0.1565518075043557,0.2760215985322927,1,0.15493787056908173,P24_co_recon_features_W30
0,1.6890206750582908,-0.02398917412639612,-0.11858942512429835,1,0.3519084732366824,P24_co_recon_features_W30
0,0.31754728731674253,-0.3937306577529524,0.18001365724910956,1,0.1974786429160986,P24_co_recon_features_W30
0,0.11891324523371294,0.336038140371823,0.25999822640869963,0,0.11175516542925576,P24_co_recon_features_W30
0,1.1988029998709668,0.12626579506444688,-0.03141224998908709,1,0.19993889363776796,P24_co_recon_features_W30
0,0.03604962283542995,0.2732136403936488,0.34751021369073765,1,0.01840623815116281,P24_co_recon_features_W30
4,1.408751526777695,0.8212862224459222,0.5166358518769525,1,0.1598463912715563,P24_co_recon_features_W30
1,3.9427858070624153,1.306485344147554,-1.108701344672358,1,0.8754322209501947,P24_co_recon_features_W30
2,2.8498324061710307,-1.3961164668987935,-0.7898494922706014,1,1.0666798556292276,P24_co_recon_features_W30
3,1.0504666519820505,-0.273213640393649,0.7976588958440303,1,0.01840623815116335,P24_co_recon_features_W30
4,0.4975744212463663,0.19920132478926697,0.6381808040280913,1,0.09156630869659474,P24_co_recon_features_W30
1,2.1230822743370177,1.0031479676625337,-0.822336650752874,1,0.228195480164185,P24_co_recon_features_W30
2,1.756161408309649,-1.445471976716481,-0.423298080079089,1,1.1719906474755777,P24_co_recon_features_W30
4,0.4688867599747112,0.1565518075043557,0.7047419498934123,1,0.1549378705690822,P24_co_recon_features_W30
0,1.2514816760537313,-0.03598807692965641,0.04592227524737387,1,0.33407968501572444,P24_co_recon_features_W30
0,0.5248347441648983,0.24839635799910345,0.15771590947837671,1,0.018468972798278013,P24_co_recon_features_W30
0,0.35222464263128606,0.27944374202709704,-0.678104679942407,1,0.027663348108550936,P24_co_recon_features_W30
2,1.3463279677437827,-1.1078130018857104,-0.5717474313283912,1,0.4515212582461705,P24_co_recon_features_W30
3,0.5024723065309136,-0.8640511206296854,0.19565775085385945,1,0.06859811306317828,P24_co_recon_features_W30
3,1.3988765083983983,-0.7164975001779915,0.6451980690698518,1,0.3834360848917058,P24_co_recon_features_W30
4,1.2470615245293615,0.42634501751001813,0.773107464873704,1,0.24593928324338452,P24_co_recon_features_W30
4,0.4062580915556722,0.8297174295694164,0.07839039442421289,1,0.14185656396199076,P24_co_recon_features_W30
0,0.07039771757293362,0.5831258063584439,0.07689389092841742,1,0.47889487321064556,P24_co_recon_features_W30
4,1.1289436031929034,0.9835052114262512,0.26234359776363325,1,0.18628335685862418,P24_co_recon_features_W30
1,3.709008096926416,1.1078130018857104,-1.1978463951662075,1,0.45152125824616973,P24_co_recon_features_W30
2,3.7324987280572066,-1.4121875789061638,-1.040818897387097,1,1.1009710935801527,P24_co_recon_features_W30
3,3.727080746110812,-0.9738247928884839,1.4121875789061638,1,0.16562806334869895,P24_co_recon_features_W30
1,0.8568313168559044,1.4121875789061638,-0.31207666295144915,1,1.1009710935801515,P24_co_recon_features_W30
2,3.0814472216458535,-1.5979781187913822,-0.6970982266545729,1,1.4973959090697806,P24_co_recon_features_W30
0,0.4018699192626893,0.01799112559701804,0.4008215362349641,1,0.3608207828638812,P24_co_recon_features_W30
0,0.5249743175661993,-0.796335046321454,-0.2622922263350999,1,0.21308519125298814,P24_co_recon_features_W30
3,0.6685989194053823,-0.5065933270731818,0.494711585904376,1,0.3651776952674219,P24_co_recon_features_W30
0,1.1031029091588338,0.19308812548729795,-0.0454041749013232,1,0.10064971719605355,P24_co_recon_features_W30
0,0.8672589263633854,-0.5974016768758282,-0.31960972116809716,1,0.5001069353714545,P24_co_recon_features_W30
0,0.7335924819286601,-0.4461313168488964,-0.018119161951936358,1,0.2753391164092546,P24_co_recon_features_W30
0,0.6426169825659098,-0.633640000779701,-0.10482742163017505,1,0.5539523088158562,P24_co_recon_features_W30
3,0.35783663613351635,-0.6557861601092465,0.27479353884948204,1,0.5129770281482849,P24_co_recon_features_W30
0,1.1691862125366872,-0.08405292308073685,0.04692732164409508,1,0.262661658138492,P24_co_recon_features_W30
0,1.005975455919638,-0.5619315168210564,-0.20109548205591615,1,0.44740295216990855,P24_co_recon_features_W30
0,0.7976655801852256,-0.48624388719256917,-0.06957384293379265,1,0.3349411094732624,P24_co_recon_features_W30
3,1.0480860495037152,-0.7010792026886417,0.5170927042085706,1,0.4163344000651039,P24_co_recon_features_W30
0,0.8979204948554003,0.547941521224572,-0.2500714320135925,1,0.42661566246587973,P24_co_recon_features_W30
3,0.7693079529777672,-1.2012220667158267,0.08041288431765192,1,0.6508299599336433,P24_co_recon_features_W30
4,0.31097698161009824,0.7087672898598758,0.13724627249182125,1,0.3999301819590181,P24_co_recon_features_W30
3,0.11957409259816543,-0.9267295217321841,0.003865105159057858,1,0.06513998580662228,P24_co_recon_features_W30
4,1.4377170260366778,0.7164975001779915,0.6156025799031164,1,0.3834360848917064,P24_co_recon_features_W30
0,0.8106325288023103,0.3044756380740486,-0.01153258382319422,1,0.06485744666136797,P24_co_recon_features_W30
4,0.8096527904049238,0.6934323325316031,0.36444223602702663,1,0.43265067264254553,P24_co_recon_features_W30
4,0.597173791550377,1.0333601101281018,-0.0075867970754811,1,0.2926597042837688,P24_co_recon_features_W30
0,0.09011271006657018,0.6782587383806409,-0.010122084346106841,1,0.46502685963961155,P24_co_recon_features_W30
4,1.410268644773091,1.0131159414358881,0.35892886425907633,1,0.24946433576010912,P24_co_recon_features_W30
4,1.6356353668647183,1.3961164668987935,0.13970907331855165,1,1.0666798556292265,P24_co_recon_features_W30
1,2.5971685014851307,1.2925340880729914,-0.7310641396373171,1,0.8456641600003539,P24_co_recon_features_W30
0,1.4023532151661835,-0.06601181237584072,-0.033130192466886865,1,0.28946837099402517,P24_co_recon_features_W30
4,1.343212761877255,1.2262737031392177,0.15411413703387786,1,0.7042831139693188,P24_co_recon_features_W30
1,1.5528934095635707,0.242216461691915,-1.4015564372835168,1,0.02765148425744289,P24_co_recon_features_W30
2,3.1489625896797833,-1.5768391714278156,-0.7342450824155663,1,1.452291334243613,P24_co_recon_features_W30
3,3.749885693280453,-1.2262737031392177,1.2381370395475249,1,0.7042831139693196,P24_co_recon_features_W30
4,2.7872328235171757,0.8994349076672341,1.0451624118844516,1,0.0069009476336166775,P24_co_recon_features_W30
4,0.7308658696294194,0.8640511206296854,0.18969753094171615,1,0.06859811306317898,P24_co_recon_features_W30
4,1.9142472828342474,1.2788299695506664,0.35639402539906523,1,0.8164234211553245,P24_co_recon_features_W30
4,0.22624005081129583,1.5768391714278158,-0.10182778046282615,1,1.452291334243613,P24_co_recon_features_W30
1,5.704689965070786,1.0751744086250141,-1.7999726785190164,1,0.38187966982511173,P24_co_recon_features_W30
2,6.226891385471728,-2.0231061856102173,-1.296245833600014,1,2.404499766737871,P24_co_recon_features_W30
3,3.9571593607440154,-1.5173172585750139,1.1295759938879995,1,1.3252882945041344,P24_co_recon_features_W30
4,0.6547097349072442,0.23604580216578144,1.1651151275019196,1,0.03682027107728278,P24_co_recon_features_W30
4,2.1697583349019274,0.8129129964288253,0.850942854343524,1,0.17771250318947895,P24_co_recon_features_W30
1,4.819522051598437,1.9379315108528294,-0.9231365532784636,1,2.2227609400680794,P24_co_recon_features_W30
2,0.6946902492522247,-1.0333601101281018,-0.43669265847537553,1,0.29265970428376964,P24_co_recon_features_W30
1,1.3352572255548278,1.0645461939020784,-0.5463826242346845,1,0.3592020455331164,P24_co_recon_features_W30
2,5.2388526135504,-2.126125358597471,-0.9182081303943945,1,2.6243137393362423,P24_co_recon_features_W30
3,1.1312399768787338,-0.7718700668867108,0.5035834887674554,1,0.26528658409229733,P24_co_recon_features_W30
3,0.7129216636903786,-1.11895838106256,0.11196427283106947,1,0.47530236618887955,P24_co_recon_features_W30
3,0.9777818009356481,-0.5479415212245718,0.5894807754677205,1,0.42661566246587956,P24_co_recon_features_W30
