task,phi_t,dphi_t,E_t,Q_t,E_tm1,Q_tm1,dE_t,dQ_t,E_true,Q_true,E_pred,Q_pred,Q_raw_pred,Q_sign_prob_positive,p_surprise,state_pred,label
18,-0.2721958729013026,-0.4248907791377118,-6.880412087270981,-0.0121536486476402,-6.584179376498634,-0.0040484169293049,-0.2962327107723475,-0.008105231718335298,-6.382432248544068,-0.0090037297613782,-7.013578504260421,-0.0354853598392485,-0.0354853598392485,0.35235646216496613,0.549874165683559,Surprise,P20
19,-0.4437030955881286,0.634829432224075,-6.382432248544068,-0.0090037297613782,-6.880412087270981,-0.0121536486476402,0.49797983872691365,0.0031499188862619994,-9.026941882110217,-0.0058170245149866,-7.960545853563651,-0.02052231321054578,-0.02052231321054578,0.46152415293837445,0.21340957435793623,CoCreation,P20
21,0.4658972533678036,0.909600348955932,-9.026941882110217,-0.0058170245149866,-6.382432248544068,-0.0090037297613782,-2.644509633566149,0.0031867052463916004,-9.599839048531374,-0.0129642370309369,-7.373566795568387,-0.0356631261332736,-0.0356631261332736,0.35135005594118535,0.5985485627748295,Surprise,P20
25,-0.8121963500091459,-1.1881883257034838,-9.599839048531374,-0.0129642370309369,-9.026941882110217,-0.0058170245149866,-0.5728971664211571,-0.007147212515950301,-8.214405626051208,-0.015510094160092,-7.684240679813154,-0.020493698864861687,-0.020493698864861687,0.46332094284025704,0.45699983213694306,CoCreation,P20
26,0.1374396688953774,-0.5739550290983408,-8.214405626051208,-0.015510094160092,-9.599839048531374,-0.0129642370309369,1.3854334224801654,-0.0025458571291551,-9.986071797592167,-0.0092484785740128,-7.320908123981868,-0.03580878042481253,-0.03580878042481253,0.3529987299873093,0.7786740604193967,Surprise,P20
27,-0.9625703249552976,-1.100009993850675,-9.986071797592167,-0.0092484785740128,-8.214405626051208,-0.015510094160092,-1.771666171540959,0.006261615586079201,-10.088400908945037,-0.0033669127332206,-7.75241275243622,-0.020527785163117998,-0.020527785163117998,0.4609132861849422,0.35517801805113725,CoCreation,P20
10,0.3094937423534417,0.8497129665102984,-7.610123886789768,-0.0265980558565793,-8.675578645815843,-0.0396389090967563,1.0654547590260757,0.013040853240176998,-6.629780018919138,-0.0184069942738251,-7.172286673768289,-0.03596046511052935,-0.03596046511052935,0.36841306251071015,0.5507551555870496,Surprise,P21
11,1.001296214378904,2.0654219494110033,-6.629780018919138,-0.0184069942738251,-7.610123886789768,-0.0265980558565793,0.98034386787063,0.008191061582754199,-7.370816957342996,-0.0272093885063955,-6.991017034198688,-0.03545117170831121,-0.03545117170831121,0.3670971567882299,0.6335738425795165,Surprise,P21
27,1.8847078092300096,0.8834115948511054,-7.370816957342996,-0.0272093885063955,-6.629780018919138,-0.0184069942738251,-0.741036938423858,-0.008802394232570399,-8.429328807413881,-0.0312986053800306,-7.093669799921761,-0.03512159068256915,-0.03512159068256915,0.36870621233719814,0.980532297717988,Surprise,P21
4,-0.2759284326593219,-1.006621916426608,-9.127844049985812,-0.0269419874670322,-9.079624438446595,-0.0664190168172126,-0.048219611539217055,0.039477029350180395,-6.9296899771390725,-0.1361804740074933,-7.440910847331681,-0.03436840166594883,-0.03436840166594883,0.39682071354397697,0.6876797080123219,Surprise,P22
5,0.6614820971464731,0.9374105298057952,-6.9296899771390725,-0.1361804740074933,-9.127844049985812,-0.0269419874670322,2.19815407284674,-0.1092384865404611,-6.017014619428448,-0.1265061966381255,-7.060874850424837,-0.2394306460031733,-0.03293030201181333,0.41725717172620536,0.692957373747998,Surprise,P22
8,0.35005066963124,-0.311431427515233,-6.017014619428448,-0.1265061966381255,-6.9296899771390725,-0.1361804740074933,0.9126753577106248,0.009674277369367795,-8.487820447317691,-0.027402591860306,-6.851957632492493,-0.21616825911195447,-0.03684413416429656,0.4145319050815842,0.809237416982109,Surprise,P22
11,0.5426624138578591,0.8954974831566775,-8.487820447317691,-0.027402591860306,-6.017014619428448,-0.1265061966381255,-2.4708058278892437,0.09910360477781952,-8.911628110691579,-0.0316488153121142,-7.259345342363757,-0.036519928636705744,-0.036519928636705744,0.39639909065401974,0.6442923690472624,Surprise,P22
25,0.7274272339071841,0.9156184849872444,-8.911628110691579,-0.0316488153121142,-8.487820447317691,-0.027402591860306,-0.4238076633738874,-0.004246223451808199,-7.436000776950076,-0.0414444399529559,-7.389779945047798,-0.03297022791629863,-0.03297022791629863,0.3980088025306827,0.7278643517128265,Surprise,P22
27,-0.0614443897968476,0.933171272503352,-7.436000776950076,-0.0414444399529559,-8.911628110691579,-0.0316488153121142,1.4756273337415031,-0.009795624640841702,-7.054427459854986,-0.0620667481961289,-7.856865086250105,-0.018002969263364487,-0.018002969263364487,0.5124466652737415,0.312160247607144,CoCreation,P22
14,0.1710734466663782,-1.35317314500175,-6.716135206157841,-0.000659269895,-9.996291303169592,-0.000724896346555,3.2801560970117505,6.562645155500004e-05,-7.493262808118379,-0.0006915755309206,-6.971330651619401,-0.03484644800535202,-0.03484644800535202,0.3847160344747644,0.9075884684309151,Surprise,P24
15,0.1849213579666586,0.7813916125072163,-7.493262808118379,-0.0006915755309206,-6.716135206157841,-0.000659269895,-0.7771276019605375,-3.2305635920599975e-05,-6.0867355949406985,-0.0032966987459285,-8.107845703157505,-0.02082583920489861,-0.02082583920489861,0.49632984205606456,0.48308325473550756,CoCreation,P24
17,0.4945281265908429,0.3096067686241842,-6.0867355949406985,-0.0032966987459285,-7.493262808118379,-0.0006915755309206,1.4065272131776805,-0.0026051232150079004,-9.989586839944746,-0.0016882867542441,-6.87088240844664,-0.03484295208557263,-0.03484295208557263,0.38518784155757463,0.7586484142827209,Surprise,P24
18,-0.5407857255672598,-0.0590430971458647,-9.989586839944746,-0.0016882867542441,-6.0867355949406985,-0.0032966987459285,-3.9028512450040473,0.0016084119916844003,-7.308719531061362,-0.0004161081285951,-8.499372480810665,-0.0208259509681197,-0.0208259509681197,0.4959795921155521,0.3234135497072544,CoCreation,P24
19,0.9383729441628074,1.4791586697300672,-7.308719531061362,-0.0004161081285951,-9.989586839944746,-0.0016882867542441,2.680867308883384,0.001272178625649,-7.298217548726631,-0.0011695526002596,-7.074964367702256,-0.03488300740705235,-0.03488300740705235,0.384658651394056,0.6949810841926242,Surprise,P24
20,-0.0612546578728592,-0.9996276020356666,-7.298217548726631,-0.0011695526002596,-7.308719531061362,-0.0004161081285951,0.010501982334730542,-0.0007534444716645,-9.92605048615881,-0.0067072329198707,-7.08340661140631,-0.03483436293611049,-0.03483436293611049,0.38481167680861633,0.7981644430721092,Surprise,P24
22,-0.0509165239752157,0.0103381338976434,-9.92605048615881,-0.0067072329198707,-7.298217548726631,-0.0011695526002596,-2.627832937432178,-0.0055376803196111,-7.208346936242755,-0.0001315677144512,-7.542899704912877,-0.034858093522704435,-0.034858093522704435,0.38579072111437396,0.5671663219085418,Surprise,P24
24,-0.6242266958537636,-1.1273599268678351,-7.208346936242755,-0.0001315677144512,-9.92605048615881,-0.0067072329198707,2.7177035499160542,0.0065756652054195005,-9.686139342722196,-0.0007660074756245,-7.057658724828443,-0.03507263611903167,-0.03507263611903167,0.38453520471152314,0.5669772781002118,Surprise,P24
27,2.0811866974314777,2.497356767663745,-9.686139342722196,-0.0007660074756245,-7.208346936242755,-0.0001315677144512,-2.477792406479441,-0.0006344397611733,-7.35912519741309,-0.0046668121625196,-7.501297973783672,-0.03482396847643105,-0.03482396847643105,0.3847436905305899,0.9020391569727505,Surprise,P24
19,0.3427889048838282,0.5407587116500441,-7.011570958930886,-0.0007045722277483,-8.170891140030152,-0.002506842362013,1.1593201810992664,0.0018022701342647,-8.409810296876426,-0.0011632969413842,-7.050093537109616,-0.03416044814094045,-0.03416044814094045,0.37687253836139994,0.6358549298335501,Surprise,P25
20,-0.4182941459029818,0.5170229720239274,-8.409810296876426,-0.0011632969413842,-7.011570958930886,-0.0007045722277483,-1.3982393379455402,-0.00045872471363590003,-6.468615294037272,-0.0011385200554041,-7.998449150940167,0.01770295293193104,-0.020029546814699442,0.512863669650899,0.24144468969058258,CoCreation,P25
24,0.2339739264085073,0.6522680723114892,-6.468615294037272,-0.0011385200554041,-8.409810296876426,-0.0011632969413842,1.9411950028391542,2.4776885980100057e-05,-9.84806529106076,-0.0022640779532411,-6.962766413610954,-0.03410688494348695,-0.03410688494348695,0.3769619014037206,0.5469614263547581,Surprise,P25
26,-0.4484227354168281,0.2452970520201343,-9.84806529106076,-0.0022640779532411,-6.468615294037272,-0.0011385200554041,-3.379449997023488,-0.001125557897837,-8.720212785127732,-0.0037237351076534,-8.073442867937233,0.01549808454380184,-0.02002624045028404,0.5129235511581778,0.28576329418444846,CoCreation,P25
6,1.673357348128489,2.3901614922709955,-7.581222586634998,-0.0011950111042142,-6.618079947443953,-0.0011275128332411,-0.9631426391910445,-6.74982709730999e-05,-6.794638430507981,-0.0022895015032906,-7.211208616442045,-0.0356268324849683,-0.0356268324849683,0.3929645962511266,0.8112621449691261,Surprise,P26
13,-0.6547935198241616,-2.3281508679526506,-6.794638430507981,-0.0022895015032906,-7.581222586634998,-0.0011950111042142,0.7865841561270166,-0.0010944903990764,-8.555734253155691,-8.232792030955999e-05,-7.1042888581031685,-0.03562818421666962,-0.03562818421666962,0.39315967880387537,0.8147625548795744,Surprise,P26
14,-0.4119052922734512,-0.0683523614206866,-8.555734253155691,-8.232792030955999e-05,-6.794638430507981,-0.0022895015032906,-1.76109582264771,0.00220717358298104,-6.193065211975335,-0.0009164379354835,-8.097380420722665,-0.020158464827553305,-0.020158464827553305,0.47977705205629306,0.364270798405795,CoCreation,P26
15,1.114652552878548,1.5265578451519992,-6.193065211975335,-0.0009164379354835,-8.555734253155691,-8.232792030955999e-05,2.3626690411803564,-0.00083411001517394,-8.723234216102966,-0.0042023516089044,-7.022595281758781,-0.03558932936369614,-0.03558932936369614,0.3929346565715028,0.760296325343816,Surprise,P26
16,0.2973449103168408,-0.8173076425617072,-8.723234216102966,-0.0042023516089044,-6.193065211975335,-0.0009164379354835,-2.5301690041276315,-0.0032859136734209,-6.028153230354909,-0.0004288442494673,-7.366759615106158,-0.03561621298769896,-0.03561621298769896,0.3935083140779564,0.8759012787538576,Surprise,P26
24,0.3488683309427566,0.0515234206259158,-6.028153230354909,-0.0004288442494673,-8.723234216102966,-0.0042023516089044,2.6950809857480573,0.0037735073594371,-5.550085602592808,-0.0013101876040178,-7.000167669703169,-0.03573873971542159,-0.03573873971542159,0.39276820776879023,0.7452193523306722,Surprise,P26
26,-0.5052911782908865,-0.6631774063035952,-5.550085602592808,-0.0013101876040178,-6.028153230354909,-0.0004288442494673,0.4780676277621012,-0.0008813433545505,-7.59435104528696,-0.0001075242555841,-8.152410577761094,-0.020151467392338532,-0.020151467392338532,0.48029381607012017,0.47780162380638314,CoCreation,P26
5,-0.1505372338725701,-0.5271544824685253,-7.834750498975875,-0.0019244981442447,-6.803946444092247,-0.0059392910103785,-1.0308040548836281,0.004014792866133801,-9.3055884482937,-0.0010092295614366,-7.171462658287582,-0.03650108531116007,-0.03650108531116007,0.37986978589327874,0.641485776605421,Surprise,P3
6,0.5952745004140706,0.6617557638670624,-9.3055884482937,-0.0010092295614366,-7.834750498975875,-0.0019244981442447,-1.4708379493178239,0.0009152685828080999,-6.610962235785198,-0.0006553903529543,-7.428189764610113,-0.03636421173699608,-0.03636421173699608,0.37974879636415154,0.7268993469673493,Surprise,P3
11,-0.0751503017482622,-0.6704248021623328,-6.610962235785198,-0.0006553903529543,-9.3055884482937,-0.0010092295614366,2.694626212508501,0.0003538392084823001,-6.603724530073302,-0.0039221065598929,-7.034192040054362,-0.03633312845526805,-0.03633312845526805,0.37969553709058107,0.7126192542131168,Surprise,P3
13,-0.2450867650124917,0.1364434307573195,-6.603724530073302,-0.0039221065598929,-6.610962235785198,-0.0006553903529543,0.00723770571189597,-0.0032667162069386,-7.153698174061557,-0.0013459690173715,-8.030505606149392,0.012195482536689815,-0.020039695656475617,0.5132255652173797,0.41262703616149204,CoCreation,P3
16,-0.9860771244431844,-1.8988298673113817,-7.153698174061557,-0.0013459690173715,-6.603724530073302,-0.0039221065598929,-0.5499736439882543,0.0025761375425214002,-8.93579718843921,-0.004114631655002,-7.058884716714863,-0.03643241318799517,-0.03643241318799517,0.3797880038687131,0.5448956663037532,Surprise,P3
17,0.3313409490425841,0.3543574432841408,-8.93579718843921,-0.004114631655002,-7.153698174061557,-0.0013459690173715,-1.7820990143776534,-0.0027686626376305003,-9.056599061099783,-0.0002347313473508,-7.354057749204019,-0.036341804951074454,-0.036341804951074454,0.3803041368914299,0.6715680984423322,Surprise,P3
19,0.346740747654603,0.0153997986120189,-9.056599061099783,-0.0002347313473508,-8.93579718843921,-0.004114631655002,-0.1208018726605733,0.0038799003076512,-7.320436563058736,-0.0009486100213371,-7.413714835125731,-0.03643993429927877,-0.03643993429927877,0.37958949683936066,0.7536843567889123,Surprise,P3
21,4.868765531267678e-05,0.1642676886981575,-7.320436563058736,-0.0009486100213371,-9.056599061099783,-0.0002347313473508,1.7361624980410477,-0.0007138786739863,-6.373140604231271,-0.0031601525902136,-7.141070607263655,-0.03630633461514529,-0.03630633461514529,0.37975529315373235,0.5428155651232783,Surprise,P3
26,1.9305664468292,1.6619680530081662,-6.373140604231271,-0.0031601525902136,-7.320436563058736,-0.0009486100213371,0.947295958827465,-0.0022115425688765,-6.855280394085927,-0.0030609065331523,-6.951359260992755,-0.03632897414327614,-0.03632897414327614,0.38013927706086,0.9486185632640992,Surprise,P3
7,-0.1106751237435051,0.5012394048316811,-9.004770019210701,-0.0205665497860154,-6.641527749714132,-0.0160028144527858,-2.3632422694965696,-0.0045637353332295995,-6.068454947144666,-0.0344502019491595,-8.356994195480858,-0.021713246447670538,-0.01941985312436026,0.4625466374834147,0.3978288869505729,CoCreation,P4
11,0.1805057888799932,-0.8517926753054539,-6.068454947144666,-0.0344502019491595,-9.004770019210701,-0.0205665497860154,2.9363150720660354,-0.013883652163144102,-8.341069948545757,-0.0301386904866477,-6.705070305041501,-0.035239006151739166,-0.035239006151739166,0.3856102304240602,0.847715997768796,Surprise,P4
12,0.5661013385983379,0.8774866043122651,-8.341069948545757,-0.0301386904866477,-6.068454947144666,-0.0344502019491595,-2.272615001401091,0.0043115114625118,-6.717024620539514,-0.027524614376583,-7.268016327045379,-0.035785205465809315,-0.035785205465809315,0.38477822112427335,0.6884933641538971,Surprise,P4
16,1.0849321350458936,0.5188307964475557,-6.717024620539514,-0.027524614376583,-8.341069948545757,-0.0301386904866477,1.6240453280062424,0.0026140761100647003,-7.85198065179297,-0.0335223653300208,-6.862429201260112,-0.03561814628281173,-0.03561814628281173,0.38434672007946713,0.9173837222503931,Surprise,P4
17,0.0732944251472179,0.4614613459298984,-7.85198065179297,-0.0335223653300208,-6.717024620539514,-0.027524614376583,-1.1349560312534557,-0.0059977509534378005,-9.725881300343652,-0.0294127400142894,-7.146549829085151,-0.03551194592875539,-0.03551194592875539,0.3854084505103107,0.5162145057335522,Surprise,P4
19,0.2952203700765503,0.2219259449293323,-9.725881300343652,-0.0294127400142894,-7.85198065179297,-0.0335223653300208,-1.8739006485506815,0.0041096253157314015,-7.710756143806987,-0.0151256003416671,-7.543450282831572,-0.03574936020758674,-0.03574936020758674,0.38465683346957674,0.6999344173506193,Surprise,P4
20,-0.804604549721734,-0.9357556443055924,-7.710756143806987,-0.0151256003416671,-9.725881300343652,-0.0294127400142894,2.015125156536665,0.014287139672622299,-7.235226398337638,-0.0237629310173377,-7.726798160498156,-0.019445471042818095,-0.019445471042818095,0.4591917991700384,0.3695094184163727,CoCreation,P4
22,0.1451389697775267,0.9497435194992608,-7.235226398337638,-0.0237629310173377,-7.710756143806987,-0.0151256003416671,0.47552974546934834,-0.008637330675670598,-9.508848739296903,-0.0340519165932441,-8.010485607778136,-0.028115077222053732,-0.019410784812621665,0.46315653062846723,0.42949199376828173,CoCreation,P4
23,-0.7129667165008975,-0.8815724327809025,-9.508848739296903,-0.0340519165932441,-7.235226398337638,-0.0237629310173377,-2.273622340959265,-0.010288985575906403,-6.770039993200121,-0.012469794577733,-8.308695038673113,-0.04871244648694392,-0.01939138669954428,0.4628896761261473,0.40751368585064085,CoCreation,P4
17,-0.2630893583845108,-1.0899643652077804,-10.46114591689676,-0.0015337840001221,-8.140712661622407,-0.0046281578982619,-2.3204332552743523,0.0030943738981397996,-7.66277140745296,-0.0081887672815881,-7.6217083634485965,-0.034822962655231805,-0.034822962655231805,0.38479897637862387,0.7127565533010832,Surprise,P5
22,-0.023393615073136,0.8906136993619459,-7.66277140745296,-0.0081887672815881,-10.46114591689676,-0.0015337840001221,2.7983745094438,-0.0066549832814659995,-6.7949659404756675,-0.000641643936922,-7.820488573256644,-0.020103781857075155,-0.020103781857075155,0.48110188988774993,0.3491873764188651,CoCreation,P5
26,2.2231723023736394,1.1498631844305782,-6.7949659404756675,-0.000641643936922,-7.66277140745296,-0.0081887672815881,0.8678054669772921,0.0075471233446661,-7.851819103885741,-0.0002485751176302,-7.007727637698759,-0.034960141725012155,-0.034960141725012155,0.38459039262485983,0.9849011950674467,Surprise,P5
27,0.4997027688581199,0.989540004182074,-7.851819103885741,-0.0002485751176302,-6.7949659404756675,-0.000641643936922,-1.0568531634100733,0.00039306881929179993,-6.6977323543973375,-0.0029450067285511,-7.170989681173761,-0.03467140644023358,-0.03467140644023358,0.38462483586234864,0.6117808930449166,Surprise,P5
8,0.056848072273632,-0.8782072611276162,-8.938423350838466,-0.0862582493567276,-8.150818823703682,-0.0372681579707608,-0.7876045271347838,-0.0489900913859668,-7.827564928836857,-0.0226154158748772,-7.380316156604774,-0.13667314451061854,-0.03584335420283666,0.3936328247046338,0.847683202778324,Surprise,P7
11,0.2799236692515272,0.3851665368580534,-7.827564928836857,-0.0226154158748772,-8.938423350838466,-0.0862582493567276,1.1108584220016091,0.0636428334818504,-8.72766227329914,-0.0425484526642884,-7.233863199812074,-0.037922619924581465,-0.037922619924581465,0.38431378376380637,0.6534874551750273,Surprise,P7
13,0.3870347912777104,0.602013504000632,-8.72766227329914,-0.0425484526642884,-7.827564928836857,-0.0226154158748772,-0.9000973444622833,-0.019933036789411204,-9.410178987353492,-0.0375735023702266,-7.330917507438526,-0.04982541896557585,-0.03527148636300095,0.3865184704334638,0.6494064424488767,Surprise,P7
14,0.2367469286866119,0.3536269813516673,-9.410178987353492,-0.0375735023702266,-8.72766227329914,-0.0425484526642884,-0.6825167140543513,0.0049749502940618015,-9.23077868172373,-0.0399742047995381,-7.484179328667554,-0.03904619030077942,-0.036100814439673785,0.38602685171671164,0.6387040162460723,Surprise,P7
18,1.122075298911774,0.885328370225162,-9.23077868172373,-0.0399742047995381,-9.410178987353492,-0.0375735023702266,0.17940030562976084,-0.0024007024293115006,-7.712263048324805,-0.0445177030179872,-7.4859183742434885,-0.04405550568594904,-0.03589290391312716,0.38633183237675106,0.8853002462993159,Surprise,P7
19,-0.0780274117447448,0.2550274280762859,-7.712263048324805,-0.0445177030179872,-9.23077868172373,-0.0399742047995381,1.518515633398926,-0.004543498218449099,-6.598739334095088,-0.014820777940971,-7.71052969297053,-0.01835624623125856,-0.01835624623125856,0.5126534751038461,0.48233691943875223,CoCreation,P7
21,0.1129994215716153,0.1910268333163602,-6.598739334095088,-0.014820777940971,-7.712263048324805,-0.0445177030179872,1.113523714229717,0.0296969250770162,-8.928521331182122,-0.0226233284402797,-6.975958798720677,-0.03620049736391602,-0.03620049736391602,0.3824837070342445,0.617121524398469,Surprise,P7
23,0.1196265478584359,0.389554974803559,-8.928521331182122,-0.0226233284402797,-6.598739334095088,-0.014820777940971,-2.329781997087034,-0.0078025504993087,-8.035228989104809,-0.0266664528462673,-7.307724471350494,-0.0349646242790937,-0.0349646242790937,0.3832749680851691,0.559221415386692,Surprise,P7
24,1.60509920529562,0.4804200464326298,-8.035228989104809,-0.0266664528462673,-8.928521331182122,-0.0226233284402797,0.8932923420773129,-0.0040431244059876,-9.882647147407395,-0.1349728571035724,-7.267520367915709,-0.035284478135298086,-0.035284478135298086,0.38402288320831596,0.9768462970366373,Surprise,P7
26,-0.270541700134479,-1.875640905430099,-9.882647147407395,-0.1349728571035724,-8.035228989104809,-0.0266664528462673,-1.8474181583025864,-0.1083064042573051,-8.347880882017028,-0.0209637411813114,-7.530124808618581,-0.2345801860515357,-0.03536552815560913,0.4012167666010309,0.900441680811028,Surprise,P7
27,1.3348225325709822,1.7126666892301827,-8.347880882017028,-0.0209637411813114,-9.882647147407395,-0.1349728571035724,1.5347662653903669,0.114009115922261,-6.201750535529935,-0.0254531636865024,-7.3625002717668,-0.03994104768410488,-0.03994104768410488,0.3847641759383669,0.8171949542763566,Surprise,P7
8,0.1488256983443382,-0.0604565757174837,-8.113979216284848,-0.035542095799277,-6.727896235487887,0.2436804283139614,-1.386082980796961,-0.2792225241132384,-8.871998314667257,-0.0236270670510219,-7.155804631714144,-0.04566393402241618,-0.025420257576137816,0.4026969579520444,0.678440871113241,Surprise,P8
10,0.2561094957988596,0.4805998549701924,-8.871998314667257,-0.0236270670510219,-8.113979216284848,-0.035542095799277,-0.7580190983824089,0.011915028748255101,-6.881820889897285,-0.0150625781056076,-7.350619456679301,-0.03622054572664767,-0.03622054572664767,0.3964002735599269,0.5838896719868772,Surprise,P8
14,0.4334628161396828,-0.479819505593018,-6.881820889897285,-0.0150625781056076,-8.871998314667257,-0.0236270670510219,1.9901774247699722,0.008564488945414301,-10.170812165919878,-0.0149042610831543,-6.97530076041493,-0.03576649605296743,-0.03576649605296743,0.3950233323299212,0.8721607055840628,Surprise,P8
15,-0.1450196790625126,0.4531093781469156,-10.170812165919878,-0.0149042610831543,-6.881820889897285,-0.0150625781056076,-3.2889912760225934,0.00015831702245329947,-7.872993307923783,-0.0196170372594944,-8.221786260677225,-0.019689625408266284,-0.019689625408266284,0.47945792753270994,0.3628546263402792,CoCreation,P8
16,0.1605889332230912,0.3056086122856039,-7.872993307923783,-0.0196170372594944,-10.170812165919878,-0.0149042610831543,2.297818857996096,-0.004712776176340099,-6.6567956247023625,-0.0503245839479667,-7.214132445441988,-0.03542595449790383,-0.03542595449790383,0.39597738598241067,0.5814847749752212,Surprise,P8
19,-0.5861161633142814,-0.7467050965373726,-6.6567956247023625,-0.0503245839479667,-7.872993307923783,-0.0196170372594944,1.21619768322142,-0.0307075466884723,-7.056456651705714,-0.0260253071814567,-7.974371596396099,-0.08105440776129716,-0.019594760134636235,0.48338065978179284,0.46697864705627506,CoCreation,P8
20,0.4856051429019989,-0.4988151725933161,-7.056456651705714,-0.0260253071814567,-6.6567956247023625,-0.0503245839479667,-0.3996610270033516,0.024299276766509996,-7.809003610558449,-0.0292948271213775,-6.94169623102807,-0.03679005275156593,-0.03679005275156593,0.3966172643290518,0.887440975771973,Surprise,P8
22,-0.7664008930909547,-1.2520060359929537,-7.809003610558449,-0.0292948271213775,-7.056456651705714,-0.0260253071814567,-0.7525469588527347,-0.0032695199399207994,-5.866111218216338,-0.0129295087129131,-7.104868061206736,-0.03584848141375052,-0.03584848141375052,0.3975693179552024,0.5154702552091789,Surprise,P8
24,1.3616410405495605,0.9295732338278172,-5.866111218216338,-0.0129295087129131,-7.809003610558449,-0.0292948271213775,1.9428923923421104,0.0163653184084644,-8.222117812669127,-0.0134568147085711,-6.7388548958408885,-0.035987146230207656,-0.035987146230207656,0.3945534735844775,0.9145259181937393,Surprise,P8
26,-0.3801361089162957,-0.2402586270669575,-8.222117812669127,-0.0134568147085711,-5.866111218216338,-0.0129295087129131,-2.356006594452789,-0.000527305995658001,-10.40585120695401,-0.0863869854357738,-8.296003620196005,-0.01969107532930191,-0.01969107532930191,0.47966526596717624,0.43341192012036384,CoCreation,P8
14,-0.2444771126338868,-1.882365882701516,-7.28291304275371,-0.0396953121121589,-6.230300736267102,-0.0321223525772864,-1.0526123064866075,-0.007572959534872498,-6.982098086326924,-0.0474566905012614,-7.126247746206255,-0.044438927493556525,-0.03495169673076127,0.3995122477091599,0.8599333933762344,Surprise,P9
15,-0.2234057537410149,0.6383345322348668,-6.982098086326924,-0.0474566905012614,-7.28291304275371,-0.0396953121121589,0.3008149564267857,-0.0077613783891025065,-5.9839023013673005,-0.0218735424060605,-8.087873824433524,-0.07558515357113613,-0.019328227431386673,0.4791091751646983,0.3021888044693593,CoCreation,P9
20,0.6274273011412576,0.8508330548822725,-5.9839023013673005,-0.0218735424060605,-6.982098086326924,-0.0474566905012614,0.9981957849596235,0.025583148095200903,-6.40459020124869,-0.0399606250085836,-6.927474704191351,-0.03558560009922152,-0.03558560009922152,0.3960526221412169,0.6948271713511827,Surprise,P9
22,-0.9551939653925104,0.0540046104869575,-6.40459020124869,-0.0399606250085836,-5.9839023013673005,-0.0218735424060605,-0.4206878998813899,-0.018087082602523098,-9.452388005238296,-0.0320992450455585,-8.258246809972665,-0.060589031037092705,-0.019332218980074492,0.4815025862749825,0.13770360043910754,CoCreation,P9
25,0.9122019889729666,0.9584083528981856,-9.452388005238296,-0.0320992450455585,-6.40459020124869,-0.0399606250085836,-3.0477978039896056,0.007861379963025099,-8.64731704121289,-0.0637905577027579,-7.4537635467837955,-0.035273826555384594,-0.035273826555384594,0.3980217204994858,0.7923683595286205,Surprise,P9
26,-0.6792316481521811,-0.8637170769360003,-8.64731704121289,-0.0637905577027579,-9.452388005238296,-0.0320992450455585,0.8050709640254059,-0.031691312657199405,-6.419107663701457,-0.0196170372594944,-7.801771007749572,-0.10830461957569179,-0.01927649582982402,0.48271114496229006,0.44028603735979155,CoCreation,P9
